Date,ppt,tmean,tmax,tmin,J,PET,RA,q_cfs,q_m3day,q_m,q_mm
2008-07-03,0,19.46049967,26.67345812,12.24853802,185,1.351620026,41.52612425,1.65,4037.383178,0.0002408183569,0.2408183569
2008-07-04,0,17.28649896,24.12836658,10.44558578,186,1.238116745,41.47692404,1.7,4159.728122,0.0002481158829,0.2481158829
2008-07-05,0,17.51626425,24.24200381,10.79105203,187,1.234058275,41.42443244,1.68,4110.790144,0.0002451968725,0.2451968725
2008-07-06,0,18.8944594,26.00705178,11.78341021,188,1.316755422,41.36865353,1.62,3963.976211,0.0002364398414,0.2364398414
2008-07-07,0,22.17718107,31.1098004,13.24542248,189,1.605405891,41.3095915,1.52,3719.286321,0.0002218447894,0.2218447894
2008-07-08,0,27.1172401,36.58464032,17.65124688,190,1.854172502,41.24725072,1.36,3327.782498,0.0001984927063,0.1984927063
2008-07-09,0,28.77383007,36.77221535,20.77597218,191,1.764340412,41.18163572,1.28,3132.030586,0.0001868166648,0.1868166648
2008-07-10,0,28.14506974,35.89392368,20.39775683,192,1.710233594,41.11275119,1.19,2911.809686,0.000173681118,0.173681118
2008-07-11,0,26.96701787,35.70112742,18.23392001,193,1.766084434,41.04060204,1.18,2887.340697,0.0001722216128,0.1722216128
2008-07-12,0,22.59745915,28.58788828,16.6084981,194,1.317389661,40.96519337,1.19,2911.809686,0.000173681118,0.173681118
2008-07-13,0,21.94385398,27.60858592,16.27964965,195,1.257976825,40.88653048,1.16,2838.402719,0.0001693026025,0.1693026025
2008-07-14,0,22.70349505,28.95430669,16.45274159,196,1.344038953,40.80461892,1.14,2789.464741,0.0001663835921,0.1663835921
2008-07-15,0,21.14958251,27.66160554,14.63769349,197,1.31644715,40.71946452,1.12,2740.526763,0.0001634645817,0.1634645817
2008-07-16,0,19.0598256,25.12986438,12.9907846,198,1.200141048,40.63107334,1.12,2740.526763,0.0001634645817,0.1634645817
2008-07-17,0,20.83736366,29.56855406,12.10658159,199,1.50542749,40.53945176,1.08,2642.650807,0.0001576265609,0.1576265609
2008-07-18,0,20.10987713,28.03643414,12.1842749,200,1.404057973,40.44460647,1.03,2520.305862,0.0001503290349,0.1503290349
2008-07-19,0,21.55357069,30.89490529,12.21274902,201,1.578453619,40.3465445,1.01,2471.367884,0.0001474100246,0.1474100246
2008-07-20,0,20.6633677,28.48474443,12.8430477,202,1.408094992,40.24527325,1.01,2471.367884,0.0001474100246,0.1474100246
2008-07-21,0,19.68075865,27.63691637,11.72577673,203,1.380298073,40.14080051,1.03,2520.305862,0.0001503290349,0.1503290349
2008-07-22,0,18.25381749,25.94709583,10.56100797,204,1.302155325,40.03313448,1.02,2495.836873,0.0001488695297,0.1488695297
2008-07-23,0,18.64555034,27.46908431,9.822697096,205,1.405774395,39.92228382,1,2446.898895,0.0001459505194,0.1459505194
2008-07-24,0,18.71903742,27.56960589,9.868892164,206,1.406746089,39.80825765,0.97,2373.491929,0.0001415720038,0.1415720038
2008-07-25,0,19.04950667,26.4053304,11.69483255,207,1.290226503,39.69106563,0.94,2300.084962,0.0001371934882,0.1371934882
2008-07-26,0,19.15138659,27.12724264,11.17601631,208,1.343165549,39.57071793,0.96,2349.02294,0.0001401124986,0.1401124986
2008-07-27,0,20.23309667,29.00590394,11.46187654,209,1.445342031,39.44722531,0.97,2373.491929,0.0001415720038,0.1415720038
2008-07-28,0,19.01810423,26.88604014,11.15128661,210,1.320806988,39.32059914,0.98,2397.960918,0.000143031509,0.143031509
2008-07-29,0,18.66989762,26.37858572,10.96229884,211,1.290734656,39.19085145,0.97,2373.491929,0.0001415720038,0.1415720038
2008-07-30,0,18.38639927,25.43482878,11.33857358,212,1.220492256,39.05799492,0.94,2300.084962,0.0001371934882,0.1371934882
2008-07-31,0,19.60365459,28.16704385,11.04130685,213,1.38567741,38.92204299,0.94,2300.084962,0.0001371934882,0.1371934882
2008-08-01,0,19.75719271,27.48906824,12.02533073,214,1.317406202,38.78300984,0.92,2251.146984,0.0001342744778,0.1342744778
2008-08-02,0,19.43385348,27.5505622,11.31717547,215,1.333268871,38.64091044,0.93,2275.615973,0.000135733983,0.135733983
2008-08-03,0,18.87132316,26.43879289,11.30477685,216,1.263119431,38.49576061,0.86,2104.33305,0.0001255174466,0.1255174466
2008-08-04,0,19.48029987,27.42664144,11.53530688,217,1.310766542,38.34757704,0.77,1884.11215,0.0001123818999,0.1123818999
2008-08-05,0,21.54566649,28.69317511,14.39882092,218,1.306860366,38.19637736,0.74,1810.705183,0.0001080033843,0.1080033843
2008-08-06,0,21.23121252,28.26143061,14.20167337,219,1.280543063,38.04218013,0.72,1761.767205,0.0001050843739,0.1050843739
2008-08-07,0,22.81554261,29.32022308,16.31186076,220,1.276435153,37.88500493,0.7,1712.829227,0.0001021653635,0.1021653635
2008-08-08,0,21.7064398,29.15708799,14.25737816,221,1.323160157,37.72487238,0.68,1663.891249,9.92E-05,0.09924635316
2008-08-09,0,18.03470184,25.4683627,10.60119127,222,1.193691908,37.56180415,0.7,1712.829227,0.0001021653635,0.1021653635
2008-08-10,0,17.4015672,25.29054177,9.513769,223,1.202602263,37.39582308,0.71,1737.298216,0.0001036248687,0.1036248687
2008-08-11,0,19.35632753,28.80894832,9.904645692,224,1.383242874,37.22695313,0.69,1688.360238,0.0001007058584,0.1007058584
2008-08-12,0,22.06546301,31.0167052,13.11470509,225,1.437556147,37.05521948,0.64,1566.015293,9.34E-05,0.09340833239
2008-08-13,0,22.27415238,30.77474481,13.77446638,226,1.401582763,36.88064854,0.61,1492.608326,8.90E-05,0.08902981681
2008-08-14,0,24.55166289,33.51426357,15.5896656,227,1.513657963,36.70326801,0.57,1394.73237,8.32E-05,0.08319179603
2008-08-15,0,26.5197379,34.07899271,18.96189168,228,1.447528061,36.52310687,0.51,1247.918437,7.44E-05,0.07443476487
2008-08-16,0,27.75494974,35.9393992,19.57058989,229,1.540491165,36.34019549,0.5,1223.449448,7.30E-05,0.07297525968
2008-08-17,0,26.1691894,32.88711949,19.45260537,230,1.340140787,36.15456559,0.48,1174.51147,7.01E-05,0.07005624929
2008-08-18,0,20.44827945,27.89737014,13.00058176,231,1.22118434,35.96625032,0.57,1394.73237,8.32E-05,0.08319179603
2008-08-19,0,15.40814774,19.97762891,10.84001592,232,0.8259846225,35.77528427,0.66,1614.953271,9.63E-05,0.09632734278
2008-08-20,0,17.15560181,23.53427547,10.77798813,233,1.021723783,35.5817035,0.69,1688.360238,0.0001007058584,0.1007058584
2008-08-21,0,18.47872635,25.08102368,11.87794017,234,1.072860977,35.3855456,0.71,1737.298216,0.0001036248687,0.1036248687
2008-08-22,0.0007171314803,18.7437264,26.08328684,11.40555746,235,1.133053692,35.18684966,0.72,1761.767205,0.0001050843739,0.1050843739
2008-08-23,0,21.04731174,29.55233906,12.5431313,236,1.289201718,34.98565635,0.69,1688.360238,0.0001007058584,0.1007058584
2008-08-24,0,22.30033977,28.98899172,15.61266941,237,1.173272523,34.7820079,0.7,1712.829227,0.0001021653635,0.1021653635
2008-08-25,0,21.75704476,29.62551418,13.88998407,238,1.247861719,34.57594814,0.66,1614.953271,9.63E-05,0.09632734278
2008-08-26,0,17.49477342,25.84239438,9.148211259,239,1.139906018,34.36752252,0.7,1712.829227,0.0001021653635,0.1021653635
2008-08-27,0,19.38105623,29.03540196,9.728573381,240,1.283458787,34.15677811,0.69,1688.360238,0.0001007058584,0.1007058584
2008-08-28,0,23.19331129,32.93278946,13.45521097,241,1.412434486,33.94376363,0.64,1566.015293,9.34E-05,0.09340833239
2008-08-29,0,27.43336389,36.6924114,18.17537429,242,1.509975419,33.72852946,0.63,1541.546304,9.19E-05,0.09194882719
2008-08-30,0,25.38401761,35.52767306,15.24135872,243,1.499137602,33.51112763,0.62,1517.077315,9.05E-05,0.090489322
2008-08-31,0,16.8370242,25.84315479,7.831892418,244,1.125577252,33.29161182,0.62,1517.077315,9.05E-05,0.090489322
2008-09-01,0,13.35654653,20.46222676,6.251486117,245,0.8933470186,33.07003741,0.64,1566.015293,9.34E-05,0.09340833239
2008-09-02,0,17.01224041,26.43032648,7.59560558,246,1.14137405,32.84646143,0.64,1566.015293,9.34E-05,0.09340833239
2008-09-03,0,20.63146312,30.15857322,11.10568529,247,1.258611416,32.62094256,0.65,1590.484282,9.49E-05,0.09486783758
2008-09-04,0,22.29261527,31.66507094,12.92135034,248,1.293238276,32.39354116,0.64,1566.015293,9.34E-05,0.09340833239
2008-09-05,0,25.36481004,34.63153702,16.09921556,249,1.374665224,32.16431922,0.61,1492.608326,8.90E-05,0.08902981681
2008-09-06,0,26.5625475,35.19630548,17.93075302,250,1.353876042,31.93334037,0.58,1419.201359,8.47E-05,0.08465130123
2008-09-07,0,26.9986466,35.88833383,18.11048532,251,1.37721191,31.70066986,0.55,1345.794393,8.03E-05,0.08027278565
2008-09-08,0,24.53029244,32.38221165,16.67970528,252,1.213976562,31.46637455,0.53,1296.856415,7.74E-05,0.07735377526
2008-09-09,0,22.77314033,30.92065338,14.62602006,253,1.176435199,31.23052285,0.56,1370.263381,8.17E-05,0.08173229084
2008-09-10,0,18.00935097,23.80218301,12.21797202,254,0.8688078183,30.99318476,0.6,1468.139337,8.76E-05,0.08757031161
2008-09-11,0,20.69790075,28.54451787,12.85220683,255,1.07873817,30.75443178,0.58,1419.201359,8.47E-05,0.08465130123
2008-09-12,0,22.56207236,30.29043417,14.83528318,256,1.113632395,30.51433692,0.53,1296.856415,7.74E-05,0.07735377526
2008-09-13,0,21.0871525,28.59671294,13.57858962,257,1.049293324,30.27297465,0.53,1296.856415,7.74E-05,0.07735377526
2008-09-14,0,22.16489683,29.56083263,14.77050596,258,1.061590038,30.03042088,0.52,1272.387426,7.59E-05,0.07589427007
2008-09-15,0,22.14963791,29.89034314,14.40893227,259,1.076884471,29.7867529,0.51,1247.918437,7.44E-05,0.07443476487
2008-09-16,0,23.33508137,30.81280524,15.85800432,260,1.080864203,29.54204933,0.52,1272.387426,7.59E-05,0.07589427007
2008-09-17,0,20.98757086,28.1770441,13.79852189,261,0.9910410744,29.29639012,0.54,1321.325404,7.88E-05,0.07881328045
2008-09-18,0,14.11490124,20.86938249,7.361828665,262,0.7837069266,29.04985647,0.65,1590.484282,9.49E-05,0.09486783758
2008-09-19,0,14.40335126,22.55845802,6.249378455,263,0.8615376876,28.80253078,0.71,1737.298216,0.0001036248687,0.1036248687
2008-09-20,4.619215122,10.56375738,15.23659369,5.892071699,264,0.5694356476,28.5544966,0.88,2153.271028,0.000128436457,0.128436457
2008-09-21,0.3693745009,13.41802839,18.85414007,7.98291637,265,0.6701137811,28.3058386,0.88,2153.271028,0.000128436457,0.128436457
2008-09-22,0,14.42914011,21.57092044,7.28829877,266,0.7859885482,28.05664247,0.82,2006.457094,0.0001196794259,0.1196794259
2008-09-23,0,16.37954627,25.28853047,7.470972126,267,0.9227249869,27.8069949,0.77,1884.11215,0.0001123818999,0.1123818999
2008-09-24,0,18.93420425,28.13281736,9.73619523,268,0.9986175463,27.5569835,0.73,1786.236194,0.0001065438791,0.1065438791
2008-09-25,0,18.83844319,26.97856175,10.69939838,269,0.9284319036,27.30669674,0.71,1737.298216,0.0001036248687,0.1036248687
2008-09-26,0,18.96322782,27.24833408,10.68005971,270,0.9312092783,27.05622389,0.72,1761.767205,0.0001050843739,0.1050843739
2008-09-27,0,20.46513606,28.66115494,12.26973673,271,0.9551372576,26.80565494,0.71,1737.298216,0.0001036248687,0.1036248687
2008-09-28,0,21.57006038,30.65008351,12.49071698,272,1.02468856,26.55508056,0.71,1737.298216,0.0001036248687,0.1036248687
2008-09-29,0,23.30581393,31.88579649,14.7270242,273,1.030162563,26.30459199,0.69,1688.360238,0.0001007058584,0.1007058584
2008-09-30,0,20.81187363,27.63774508,13.98745403,274,0.8548674096,26.054281,0.71,1737.298216,0.0001036248687,0.1036248687
2008-10-01,0,20.23058712,25.98370117,14.47813519,275,0.7656070598,25.80423983,0.72,1761.767205,0.0001050843739,0.1050843739
2008-10-02,2.463466186,17.80872991,22.97360199,12.64490024,276,0.6726290405,25.55456107,1.17,2862.871708,0.0001707621076,0.1707621076
2008-10-03,21.48182896,13.56745883,16.64262591,10.49289654,277,0.452738378,25.30533761,2.82,6900.254885,0.0004115804646,0.4115804646
2008-10-04,55.19129564,11.04578547,11.85504411,10.23752613,278,0.2114258035,25.0566626,5.14,12577.06032,0.0007501856695,0.7501856695
2008-10-05,31.50711854,10.20641865,13.26888817,7.145812804,279,0.3954330687,24.80862932,2.55,6239.592184,0.0003721738244,0.3721738244
2008-10-06,0,12.12738303,16.52775309,7.728362317,280,0.5015044382,24.56133113,1.51,3694.817332,0.0002203852842,0.2203852842
2008-10-07,0,16.26900449,23.85596051,8.68251796,281,0.742166146,24.31486139,1.04,2544.774851,0.0001517885401,0.1517885401
2008-10-08,0,16.31279799,23.69437063,8.932617112,282,0.7255675567,24.06931341,0.82,2006.457094,0.0001196794259,0.1196794259
2008-10-09,0,13.84370599,21.45864532,6.230175368,283,0.6766626679,23.82478031,0.72,1761.767205,0.0001050843739,0.1050843739
2008-10-10,0,8.036243446,13.39186852,2.682147439,284,0.4585799273,23.58135503,0.72,1761.767205,0.0001050843739,0.1050843739
2008-10-11,0,6.474709376,11.46752161,1.482896434,285,0.4117488779,23.33913017,0.72,1761.767205,0.0001050843739,0.1050843739
2008-10-12,0,6.80808012,12.58037079,1.035804798,286,0.44419378,23.09819798,0.72,1761.767205,0.0001050843739,0.1050843739
2008-10-13,0,9.371705458,17.63379643,1.111067711,287,0.5806791111,22.85865026,0.67,1639.42226,9.78E-05,0.09778684797
2008-10-14,0,15.95799658,25.28431139,6.632075798,288,0.7585315514,22.62057828,0.67,1639.42226,9.78E-05,0.09778684797
2008-10-15,0,16.90790086,24.35270899,9.464665071,289,0.689467998,22.38407272,0.69,1688.360238,0.0001007058584,0.1007058584
2008-10-16,0,15.29636745,22.31674055,8.277127256,290,0.6317485384,22.14922359,0.67,1639.42226,9.78E-05,0.09778684797
2008-10-17,0,16.92548265,25.05587702,8.796087879,291,0.705825354,21.91612018,0.67,1639.42226,9.78E-05,0.09778684797
2008-10-18,0,18.54963858,24.59344953,12.5072193,292,0.6302746007,21.68485096,0.67,1639.42226,9.78E-05,0.09778684797
2008-10-19,0,16.13282095,22.83201536,9.434625597,293,0.6129098615,21.45550354,0.67,1639.42226,9.78E-05,0.09778684797
2008-10-20,0,14.20791691,20.15125862,8.266043773,294,0.5387672788,21.22816459,0.68,1663.891249,9.92E-05,0.09924635316
2008-10-21,0,12.89816784,18.86591192,6.932011847,295,0.5122844397,21.0029198,0.72,1761.767205,0.0001050843739,0.1050843739
2008-10-22,0,14.67499277,22.31597585,7.035538029,296,0.6067185665,20.77985377,0.74,1810.705183,0.0001080033843,0.1080033843
2008-10-23,0,18.38082975,26.32639875,10.43612357,297,0.6819854525,20.55905002,0.73,1786.236194,0.0001065438791,0.1065438791
2008-10-24,0,18.64102483,26.5319642,10.75068917,298,0.6772562583,20.34059087,0.76,1859.643161,0.0001109223947,0.1109223947
2008-10-25,0,18.46762659,26.60004794,10.33621927,299,0.6769938213,20.12455742,0.81,1981.988105,0.0001182199207,0.1182199207
2008-10-26,0,20.24054296,27.81482418,12.66766921,300,0.678006399,19.91102947,0.88,2153.271028,0.000128436457,0.128436457
2008-10-27,0,19.13209296,26.02453437,12.2401354,301,0.6212891724,19.70008552,1.01,2471.367884,0.0001474100246,0.1474100246
2008-10-28,0,15.52077016,19.47512728,11.56825881,302,0.4200462679,19.49180268,1.03,2520.305862,0.0001503290349,0.1503290349
2008-10-29,0,17.07909189,23.07962196,11.07963747,303,0.5359586555,19.28625664,1.03,2520.305862,0.0001503290349,0.1503290349
2008-10-30,0,16.10862991,21.90719546,10.31060949,304,0.5068292551,19.08352161,1.05,2569.24384,0.0001532480453,0.1532480453
2008-10-31,11.5023066,11.85945082,16.22737432,7.492450279,305,0.3807210742,18.88367032,2.33,5701.274427,0.0003400647101,0.3400647101
2008-11-01,18.54056952,11.66345897,14.75901184,8.568888664,306,0.3150616512,18.68677395,7.04,17226.16822,0.001027491656,1.027491656
2008-11-02,53.59057205,9.891024479,11.43002423,8.352083556,307,0.2066341287,18.49290212,15.5,37926.93288,0.00226223305,2.26223305
2008-11-03,12.16696833,8.908968447,11.61957393,6.199302829,308,0.2617561663,18.30212284,14.5,35480.03398,0.002116282531,2.116282531
2008-11-04,17.48828641,6.169111831,8.252856644,4.086820681,309,0.2038298082,18.11450249,15,36703.48343,0.00218925779,2.18925779
2008-11-05,6.412338578,5.100211214,8.700971917,1.50090441,310,0.2534069145,17.93010582,7.66,18743.24554,0.001117980978,1.117980978
2008-11-06,9.4675857,5.194561994,7.686713069,2.703394406,311,0.2095492429,17.74899589,5.73,14020.73067,0.0008362964759,0.8362964759
2008-11-07,0,12.35114002,16.91076528,7.792498072,312,0.3679510065,17.57123408,4.44,10864.2311,0.0006480203059,0.6480203059
2008-11-08,1.470139451,15.1899051,21.84109945,8.540179412,313,0.4814166569,17.39688005,4.36,10668.47918,0.0006363442644,0.6363442644
2008-11-09,15.88739018,8.53274538,11.84206001,5.223900407,314,0.2683964886,17.22599178,4.98,12185.5565,0.0007268335864,0.7268335864
2008-11-10,0,7.877661631,11.14736642,4.609047842,315,0.2576086141,17.05862549,4.1,10032.28547,0.0005983971294,0.5983971294
2008-11-11,0,9.067060037,13.3978726,4.737442104,316,0.3072357116,16.89483569,3.46,8466.270178,0.000504988797,0.504988797
2008-11-12,3.555633503,8.488171783,10.33814734,6.639649237,317,0.1945889645,16.73467518,3.17,7756.669499,0.0004626631464,0.4626631464
2008-11-13,0,12.42264182,15.4512868,9.394466142,318,0.2836089034,16.57819498,2.87,7022.59983,0.0004188779906,0.4188779906
2008-11-14,0,13.94355041,17.98189719,9.905338929,319,0.3408110206,16.42544442,2.6,6361.937128,0.0003794713503,0.3794713503
2008-11-15,0,16.50947823,23.30268865,9.716737316,320,0.473420684,16.27647111,2.34,5725.743415,0.0003415242153,0.3415242153
2008-11-16,0,19.53523605,26.58875682,12.48363722,321,0.5202415749,16.13132094,2.1,5138.487681,0.0003064960906,0.3064960906
2008-11-17,0,18.77209678,25.975737,11.56964916,322,0.5105052628,15.99003808,1.91,4673.57689,0.000278765492,0.278765492
2008-11-18,0,17.06020412,23.29481316,10.82619907,323,0.4488168332,15.85266505,1.72,4208.6661,0.0002510348933,0.2510348933
2008-11-19,0,14.86022361,21.10767295,8.613713361,324,0.417377138,15.71924267,1.59,3890.569244,0.0002320613258,0.2320613258
2008-11-20,5.485569867,11.58082914,16.83407531,6.328960179,325,0.3414547176,15.58981012,1.85,4526.762957,0.0002700084608,0.2700084608
2008-11-21,1.777980129,7.218167725,11.19309561,3.244557778,326,0.2508766095,15.46440494,1.72,4208.6661,0.0002510348933,0.2510348933
2008-11-22,0,9.184633624,16.22449793,2.146179274,327,0.3572990222,15.34306307,1.54,3768.224299,0.0002247637998,0.2247637998
2008-11-23,0.5442748953,8.536824922,13.31301986,3.761219157,328,0.2850457286,15.22581885,1.43,3499.065421,0.0002087092427,0.2087092427
2008-11-24,0,10.6078648,17.68700072,3.529215186,329,0.3715406189,15.11270508,1.33,3254.375531,0.0001941141907,0.1941141907
2008-11-25,0,11.20611199,16.70921944,5.703669394,330,0.3320650268,15.003753,1.25,3058.623619,0.0001824381492,0.1824381492
2008-11-26,0,8.732896915,11.25711551,6.209358557,331,0.2042766001,14.89899236,1.21,2960.747664,0.0001766001284,0.1766001284
2008-11-27,0,11.42271779,17.1036176,5.74280076,332,0.3352505435,14.79845143,1.14,2789.464741,0.0001663835921,0.1663835921
2008-11-28,0,9.363462456,14.79297626,3.934597573,333,0.3026749732,14.70215704,1.06,2593.712829,0.0001547075505,0.1547075505
2008-11-29,0,8.883056143,14.58758981,3.179127548,334,0.3028525103,14.61013459,1.04,2544.774851,0.0001517885401,0.1517885401
2008-11-30,0,14.58590085,21.48299981,7.689876414,335,0.401748039,14.5224081,0.98,2397.960918,0.000143031509,0.143031509
2008-12-01,0,15.3537297,22.34825536,8.360203359,336,0.4117901663,14.43900025,0.95,2324.553951,0.0001386529934,0.1386529934
2008-12-02,1.062031911,11.62027942,17.73870549,5.502382575,337,0.3399010361,14.35993237,0.94,2300.084962,0.0001371934882,0.1371934882
2008-12-03,0,8.858705616,14.1763981,3.542466176,338,0.2856280822,14.28522454,0.89,2177.740017,0.0001298959622,0.1298959622
2008-12-04,0,8.820084122,14.35973272,3.282342658,339,0.2896674235,14.21489554,0.89,2177.740017,0.0001298959622,0.1298959622
2008-12-05,0,10.61629506,17.84262957,3.390565833,340,0.3515481633,14.14896296,0.84,2055.395072,0.0001225984363,0.1225984363
2008-12-06,0,11.334351,18.18733036,4.482294856,341,0.3494664137,14.08744315,0.81,1981.988105,0.0001182199207,0.1182199207
2008-12-07,0,11.01183312,17.70257754,4.323027902,342,0.3400854254,14.03035133,0.77,1884.11215,0.0001123818999,0.1123818999
2008-12-08,0,8.983665482,15.05972091,2.909063783,343,0.3001466458,13.97770155,0.74,1810.705183,0.0001080033843,0.1080033843
2008-12-09,0,6.302107914,10.88612772,1.718752996,344,0.2337981624,13.92950677,0.74,1810.705183,0.0001080033843,0.1080033843
2008-12-10,0,9.336167594,16.15753334,2.516681326,345,0.3200864878,13.88577883,0.71,1737.298216,0.0001036248687,0.1036248687
2008-12-11,0,11.00343109,18.05065394,3.956752977,346,0.3443725871,13.84652854,0.68,1663.891249,9.92E-05,0.09924635316
2008-12-12,0,11.37141481,18.72535826,4.018470115,347,0.3553815882,13.81176563,0.7,1712.829227,0.0001021653635,0.1021653635
2008-12-13,9.30309994,5.607095815,11.48509963,-0.2699840634,348,0.2543810082,13.78149883,0.76,1859.643161,0.0001109223947,0.1109223947
2008-12-14,10.03712738,1.16745025,3.681637379,-1.345402365,349,0.1345478545,13.75573586,1.03,2520.305862,0.0001503290349,0.1503290349
2008-12-15,8.41641014,-0.3110040014,1.000434292,-1.622366599,350,0.0894721154,13.73448343,1.45,3548.003398,0.0002116282531,0.2116282531
2008-12-16,7.670043632,-0.8427450458,2.214776885,-3.901661355,351,0.1323169501,13.71774731,1.17,2862.871708,0.0001707621076,0.1707621076
2008-12-17,25.67156966,-1.233860619,3.08995229,-5.558964129,352,0.1535769023,13.70553226,1.1,2691.588785,0.0001605455713,0.1605455713
2008-12-18,9.382701338,0.2125418431,6.458131386,-6.032279053,353,0.2005595516,13.69784212,2.12,5187.425658,0.000309415101,0.309415101
2008-12-19,34.61146219,0.2229004034,3.357657323,-2.912462132,354,0.1421485085,13.69467976,6.42,15709.09091,0.0009370023343,0.9370023343
2008-12-20,0,0.993601648,4.260486158,-2.272828755,355,0.1513212396,13.6960471,3.99,9763.126593,0.0005823425722,0.5823425722
2008-12-21,5.812709261,1.263912403,5.343784878,-2.814960143,356,0.1716065159,13.70194512,23,56278.6746,0.003356861945,3.356861945
2008-12-22,31.14601138,2.98069736,5.417107586,0.545270926,357,0.1446594996,13.71237385,25.6,62640.61172,0.003736333296,3.736333296
2008-12-23,6.757840489,1.305410403,3.720860558,-1.108509975,358,0.1325609538,13.72733237,15.8,38661.00255,0.002306018206,2.306018206
2008-12-24,24.50182455,0.7981076291,3.241521869,-1.644382435,359,0.1299784277,13.7468188,39.2,95918.4367,0.005721260359,5.721260359
2008-12-25,46.5853061,2.431024004,4.686111503,0.1766174987,360,0.1360723026,13.77083028,77.9,190613.424,0.01136954546,11.36954546
2008-12-26,17.62713529,-0.07558166458,2.342721155,-2.494414268,361,0.1237237257,13.79936298,39.3,96163.12659,0.005735855411,5.735855411
2008-12-27,3.534864532,0.6678048136,4.577322808,-3.241047796,362,0.1642854707,13.83241207,32.6,79768.90399,0.004757986931,4.757986931
2008-12-28,60.95591564,3.181796979,5.578493962,0.7862947973,363,0.1465256045,13.86997172,66.5,162718.7766,0.009705709537,9.705709537
2008-12-29,11.31925887,6.253912624,7.467250799,5.042163281,364,0.1198582512,13.91203506,75,183517.4172,0.01094628895,10.94628895
2008-12-30,5.899872548,6.052840957,8.556410204,3.551238943,365,0.171324353,13.95859417,58.6,143388.2753,0.008552700434,8.552700434
2009-01-01,0,7.233645789,11.64128692,2.827079657,1,0.2394807145,14.00964005,33.4,81726.42311,0.004874747347,4.874747347
2009-01-02,30.1585182,6.635864828,10.44779259,2.825876486,2,0.2182390132,14.0651626,49.9,122100.2549,0.007282930916,7.282930916
2009-01-03,13.75345358,3.207318897,7.942884466,-1.527625504,3,0.2100285015,14.1251506,44.1,107908.2413,0.006436417904,6.436417904
2009-01-04,0,1.590215219,5.927661288,-2.745641453,4,0.1863685458,14.18959167,36.3,88822.42991,0.005298003853,5.298003853
2009-01-05,10.59282111,1.539617593,5.992199087,-2.911964197,5,0.1892540888,14.25847226,32.6,79768.90399,0.004757986931,4.757986931
2009-01-06,8.998753054,3.964828923,6.661585834,1.268071713,6,0.1666169052,14.33177758,27.3,66800.33985,0.003984449178,3.984449178
2009-01-07,3.684741058,8.752283613,12.74037055,4.765529899,7,0.2485074307,14.40949159,24,58725.57349,0.003502812465,3.502812465
2009-01-08,0.05740637486,10.51896493,16.01288452,5.025589785,8,0.3128721073,14.491597,21.9,53587.08581,0.003196316374,3.196316374
2009-01-09,1.614450194,5.971577804,10.38208374,1.562601635,9,0.2367050762,14.57807518,19.1,46735.7689,0.00278765492,2.78765492
2009-01-10,0,7.342024188,13.85821108,0.8267609323,10,0.3062119812,14.66890615,17,41597.28122,0.002481158829,2.481158829
2009-01-11,0,12.34645095,19.87620301,4.818167374,11,0.3972411592,14.76406855,15.2,37192.86321,0.002218447894,2.218447894
2009-01-12,0,11.84476941,19.08597992,4.604028047,12,0.3856663138,14.8635396,13.6,33277.82498,0.001984927063,1.984927063
2009-01-13,0.003820717267,15.65110428,22.55907217,8.744513882,13,0.4280062561,14.96729506,12.3,30096.85641,0.001795191388,1.795191388
2009-01-14,0,15.27662174,23.22651444,7.327215339,14,0.4573031595,15.07530923,11.3,27649.95752,0.001649240869,1.649240869
2009-01-15,0,13.33774168,21.4383865,5.237505826,15,0.4377963318,15.18755485,10.3,25203.05862,0.001503290349,1.503290349
2009-01-16,0,14.90165773,23.85556981,5.948549902,16,0.4870957145,15.30400313,9.64,23588.10535,0.001406963007,1.406963007
2009-01-17,0,14.00088513,22.20839469,5.794330608,17,0.4570773315,15.42462367,9,22022.09006,0.001313554674,1.313554674
2009-01-18,0,13.84909247,21.95761782,5.741641259,18,0.4557995093,15.54938448,8.43,20627.35769,0.001230362878,1.230362878
2009-01-19,0,13.09978178,20.90402405,5.296597686,19,0.4401964477,15.6782519,7.86,19232.62532,0.001147171082,1.147171082
2009-01-20,0,12.76306015,20.36307235,5.1640479,20,0.4333083948,15.8111906,7.36,18009.17587,0.001074195822,1.074195822
2009-01-21,0,12.07296468,20.1375055,4.009438133,21,0.4400560606,15.94816355,6.96,17030.41631,0.001015815615,1.015815615
2009-01-22,2.434856532,8.101852833,11.07188435,5.132745137,22,0.2335893481,16.089132,7.25,17740.01699,0.001058141265,1.058141265
2009-01-23,1.364533896,7.570518526,9.102912473,6.038653552,23,0.1658238268,16.23405543,6.42,15709.09091,0.0009370023343,0.9370023343
2009-01-24,1.874980073,9.585096036,13.47863365,5.691968236,24,0.2879442548,16.38289155,6.06,14828.20731,0.0008844601473,0.8844601473
2009-01-25,0.5151115409,4.879147668,7.845637635,1.913278843,25,0.2100816553,16.53559631,5.81,14216.48258,0.0008479725175,0.8479725175
2009-01-26,1.388521921,3.490769015,6.404338698,0.5781991977,26,0.1972973361,16.69212382,5.54,13555.81988,0.0008085658772,0.8085658772
2009-01-27,0,3.245167481,8.013661263,-1.521737068,27,0.2518906698,16.85242639,5.2,12723.87426,0.0007589427007,0.7589427007
